ID_Imovel,Tipo_Imovel,Cidade,Bairro,Area_m2,Num_Quartos,Num_Banheiros,Aluguel_Mensal,Disponivel
IMV-1699,Casa,São Paulo,Centro,160,2,2,1407.36,Sim
IMV-1700,Apartamento,Porto Alegre,Centro,281,1,1,4585.14,Não
IMV-1701,Estúdio,Porto Alegre,Zona Norte,226,2,1,4777.94,Sim
IMV-1702,Casa,Belo Horizonte,Zona Oeste,213,3,1,3362.93,Sim
IMV-1703,Casa,Salvador,Zona Norte,74,3,1,4075.16,Não
IMV-1704,Apartamento,São Paulo,Centro,175,4,2,2396.38,Sim
IMV-1705,Apartamento,Porto Alegre,Centro,189,3,2,1116.9,Não
IMV-1706,Casa,Salvador,Zona Leste,87,2,1,3218.62,Não
IMV-1707,Estúdio,Salvador,Zona Leste,252,4,2,3047.29,Não
IMV-1708,Estúdio,Rio de Janeiro,Zona Oeste,81,2,1,4136.73,Não
IMV-1709,Estúdio,Rio de Janeiro,Zona Leste,168,3,1,1384.4,Não
IMV-1710,Estúdio,Rio de Janeiro,Zona Sul,193,2,2,3915.88,Sim
IMV-1711,Apartamento,Salvador,Centro,106,2,1,845.24,Sim
IMV-1712,Apartamento,Belo Horizonte,Zona Sul,295,4,2,763.05,Sim
IMV-1713,Casa,São Paulo,Zona Oeste,182,2,2,3191.84,Não
IMV-1714,Casa,São Paulo,Centro,221,2,2,2629.88,Não
IMV-1715,Estúdio,Rio de Janeiro,Zona Sul,95,3,2,3906.62,Sim
IMV-1716,Apartamento,Belo Horizonte,Zona Norte,163,2,2,3900.66,Sim
IMV-1717,Estúdio,Salvador,Zona Oeste,112,1,2,2611.38,Não
IMV-1718,Apartamento,Belo Horizonte,Zona Oeste,64,4,2,4081.55,Sim
IMV-1719,Estúdio,Belo Horizonte,Zona Norte,139,1,2,1397.8,Sim
IMV-1720,Estúdio,Salvador,Zona Norte,171,4,2,4363.42,Sim
IMV-1721,Casa,São Paulo,Centro,246,2,1,1867.73,Não
IMV-1722,Apartamento,Belo Horizonte,Zona Norte,43,3,2,2076.1,Não
IMV-1723,Casa,Belo Horizonte,Zona Sul,205,1,2,1071.03,Sim
IMV-1724,Estúdio,São Paulo,Zona Norte,77,3,2,2835.11,Sim
IMV-1725,Apartamento,Porto Alegre,Zona Norte,125,3,2,2550.43,Sim
IMV-1726,Estúdio,São Paulo,Zona Leste,268,4,2,4681.21,Não
IMV-1727,Casa,Porto Alegre,Zona Norte,218,4,2,2881.82,Não
IMV-1728,Apartamento,Porto Alegre,Zona Norte,201,2,2,2670.83,Não
IMV-1729,Estúdio,Salvador,Zona Leste,94,3,1,4019.79,Não
IMV-1730,Apartamento,Rio de Janeiro,Zona Oeste,285,2,1,3222.04,Sim
IMV-1731,Estúdio,Rio de Janeiro,Zona Leste,178,1,2,3011.58,Não
IMV-1732,Apartamento,Rio de Janeiro,Zona Sul,180,2,1,755.8,Sim
IMV-1733,Estúdio,Belo Horizonte,Centro,118,3,2,758.85,Não
IMV-1734,Casa,Belo Horizonte,Zona Norte,47,4,2,3845.39,Sim
IMV-1735,Estúdio,São Paulo,Zona Norte,288,2,2,1844.67,Não
IMV-1736,Casa,Porto Alegre,Zona Sul,177,2,1,4396.35,Não
IMV-1737,Casa,São Paulo,Zona Oeste,266,3,1,2516.64,Sim
IMV-1738,Casa,Salvador,Zona Leste,106,3,2,503.23,Sim
IMV-1739,Casa,Belo Horizonte,Zona Norte,280,1,2,658.7,Não
IMV-1740,Apartamento,Rio de Janeiro,Centro,231,3,1,1880.28,Não
IMV-1741,Estúdio,Porto Alegre,Zona Leste,142,2,2,4284.91,Não
IMV-1742,Estúdio,Salvador,Centro,118,3,1,1940.29,Não
IMV-1743,Casa,Rio de Janeiro,Zona Leste,277,2,1,3328.77,Sim
IMV-1744,Casa,Porto Alegre,Centro,47,3,2,4828.67,Não
IMV-1745,Apartamento,Porto Alegre,Centro,284,2,1,2017.04,Não
IMV-1746,Estúdio,São Paulo,Zona Sul,50,3,2,1156.22,Sim
IMV-1747,Casa,Salvador,Zona Norte,267,4,2,1735.03,Não
IMV-1748,Casa,São Paulo,Zona Norte,205,1,1,2921.19,Sim
IMV-1749,Apartamento,Porto Alegre,Zona Sul,128,3,2,1157.08,Não
IMV-1750,Apartamento,Rio de Janeiro,Zona Sul,81,1,1,4558.09,Não
IMV-1751,Estúdio,Rio de Janeiro,Zona Leste,138,3,1,1300.42,Sim
IMV-1752,Casa,São Paulo,Zona Norte,217,1,2,4782.87,Não
IMV-1753,Estúdio,Belo Horizonte,Zona Oeste,95,1,1,2075.95,Sim
IMV-1754,Casa,Porto Alegre,Zona Sul,193,4,1,3965.91,Não
IMV-1755,Apartamento,São Paulo,Zona Norte,77,2,1,2921.33,Sim
IMV-1756,Casa,São Paulo,Zona Norte,152,4,1,3607.28,Sim
IMV-1757,Apartamento,Rio de Janeiro,Zona Sul,236,1,1,1382.43,Sim
IMV-1758,Estúdio,Porto Alegre,Zona Oeste,174,3,1,2854.14,Não
IMV-1759,Apartamento,São Paulo,Zona Norte,162,1,1,4984.43,Sim
IMV-1760,Estúdio,São Paulo,Zona Leste,97,2,1,974.16,Não
IMV-1761,Casa,Rio de Janeiro,Zona Leste,99,2,1,1989.03,Não
IMV-1762,Estúdio,Porto Alegre,Zona Leste,218,1,2,3401.32,Sim
IMV-1763,Apartamento,Porto Alegre,Centro,215,2,2,3779.12,Não
IMV-1764,Apartamento,Porto Alegre,Centro,256,2,2,3103.94,Não
IMV-1765,Estúdio,Porto Alegre,Zona Oeste,127,3,1,4192.93,Sim
IMV-1766,Estúdio,Rio de Janeiro,Centro,227,3,1,3873.09,Não
IMV-1767,Casa,Salvador,Zona Norte,122,1,1,3033.77,Não
IMV-1768,Estúdio,Salvador,Zona Oeste,292,2,2,2173.15,Sim
IMV-1769,Apartamento,Porto Alegre,Zona Oeste,291,4,2,1306.28,Não
IMV-1770,Casa,Porto Alegre,Zona Norte,66,1,2,3961.67,Não
IMV-1771,Estúdio,Porto Alegre,Zona Leste,230,1,1,1835.27,Não
IMV-1772,Casa,Belo Horizonte,Zona Norte,40,4,2,3232.81,Não
IMV-1773,Apartamento,São Paulo,Zona Norte,120,1,1,2819.38,Não
IMV-1774,Apartamento,Salvador,Zona Sul,189,4,2,2373.82,Não
IMV-1775,Apartamento,Salvador,Zona Sul,30,3,1,4272.85,Sim
IMV-1776,Apartamento,São Paulo,Zona Oeste,213,4,2,2727.95,Não
IMV-1777,Casa,Belo Horizonte,Zona Sul,214,1,2,2091.88,Sim
IMV-1778,Estúdio,Rio de Janeiro,Zona Norte,185,2,1,1291.25,Não
IMV-1779,Estúdio,Belo Horizonte,Centro,168,2,1,2021.33,Não
IMV-1780,Casa,Salvador,Zona Norte,162,2,2,1329.54,Sim
IMV-1781,Estúdio,Belo Horizonte,Zona Leste,120,4,2,3189.02,Sim
IMV-1782,Estúdio,São Paulo,Centro,247,1,2,2809.59,Não
IMV-1783,Apartamento,São Paulo,Zona Norte,87,3,2,1346.51,Não
IMV-1784,Apartamento,Porto Alegre,Zona Oeste,172,1,2,1837.85,Sim
IMV-1785,Apartamento,Belo Horizonte,Zona Leste,203,4,1,1341.39,Sim
IMV-1786,Casa,Porto Alegre,Zona Norte,116,2,2,600.25,Não
IMV-1787,Apartamento,Salvador,Centro,211,4,2,734.75,Sim
IMV-1788,Casa,São Paulo,Zona Norte,296,2,1,4931.55,Sim
IMV-1789,Casa,Salvador,Zona Oeste,74,2,1,3696.58,Não
IMV-1790,Estúdio,São Paulo,Zona Norte,250,1,1,953.69,Sim
IMV-1791,Apartamento,Porto Alegre,Zona Norte,96,2,2,4132.07,Sim
IMV-1792,Casa,Belo Horizonte,Centro,194,3,2,1661.55,Sim
IMV-1793,Apartamento,Belo Horizonte,Zona Oeste,59,3,1,2034.9,Não
IMV-1794,Casa,São Paulo,Zona Sul,141,1,1,909.3,Sim
IMV-1795,Estúdio,Belo Horizonte,Zona Leste,179,1,1,3701.81,Sim
IMV-1796,Casa,Salvador,Centro,69,4,1,4929.4,Sim
IMV-1797,Casa,Belo Horizonte,Zona Leste,192,1,1,2943.18,Sim
IMV-1798,Apartamento,Rio de Janeiro,Zona Sul,30,4,2,4800.55,Não
IMV-1799,Estúdio,Salvador,Centro,55,1,1,2506.71,Não
IMV-1800,Estúdio,Rio de Janeiro,Zona Leste,70,1,1,2717.27,Não
IMV-1801,Estúdio,Porto Alegre,Zona Leste,131,4,1,1277.96,Sim
IMV-1802,Estúdio,São Paulo,Zona Oeste,47,3,1,3659.82,Sim
IMV-1803,Apartamento,Porto Alegre,Centro,293,1,2,2746.27,Sim
IMV-1804,Apartamento,Salvador,Zona Norte,91,4,1,3364.32,Não
IMV-1805,Casa,Porto Alegre,Zona Oeste,104,3,2,3904.38,Sim
IMV-1806,Apartamento,Rio de Janeiro,Zona Norte,294,1,1,4569.78,Não
IMV-1807,Estúdio,Belo Horizonte,Zona Leste,143,2,2,1968.83,Não
IMV-1808,Apartamento,Porto Alegre,Zona Leste,87,2,2,4281.55,Sim
IMV-1809,Estúdio,São Paulo,Centro,210,4,1,2575.61,Não
IMV-1810,Apartamento,Belo Horizonte,Zona Norte,92,2,1,3016.24,Não
IMV-1811,Apartamento,Rio de Janeiro,Centro,252,2,1,4371.95,Não
IMV-1812,Apartamento,São Paulo,Zona Norte,226,4,2,3166.6,Sim
IMV-1813,Apartamento,Rio de Janeiro,Zona Norte,293,2,2,1870.52,Sim
IMV-1814,Apartamento,Belo Horizonte,Zona Oeste,116,4,1,2057.56,Sim
IMV-1815,Casa,São Paulo,Zona Leste,214,1,1,1102.3,Sim
IMV-1816,Apartamento,São Paulo,Zona Sul,245,2,1,587.28,Sim
IMV-1817,Apartamento,São Paulo,Zona Leste,127,4,1,976.08,Sim
IMV-1818,Estúdio,Belo Horizonte,Zona Leste,50,1,2,3741.53,Sim
IMV-1819,Apartamento,São Paulo,Zona Oeste,108,1,2,4141.38,Não
IMV-1820,Casa,Porto Alegre,Centro,224,2,2,4463.78,Sim
IMV-1821,Casa,Belo Horizonte,Zona Oeste,75,2,1,3339.95,Sim
IMV-1822,Apartamento,Salvador,Zona Leste,140,1,2,886.33,Não
IMV-1823,Estúdio,Belo Horizonte,Zona Norte,159,4,1,3705.77,Não
IMV-1824,Apartamento,Belo Horizonte,Zona Sul,54,4,2,4230.0,Não
IMV-1825,Casa,São Paulo,Centro,74,1,2,2614.27,Sim
IMV-1826,Casa,São Paulo,Zona Sul,281,3,2,4934.37,Não
IMV-1827,Casa,Porto Alegre,Zona Leste,293,2,2,4390.81,Não
IMV-1828,Apartamento,São Paulo,Zona Leste,283,1,2,3748.92,Não
IMV-1829,Casa,São Paulo,Zona Norte,263,3,1,4008.27,Não
IMV-1830,Casa,São Paulo,Zona Sul,103,4,2,943.96,Sim
IMV-1831,Apartamento,Salvador,Zona Oeste,111,2,2,2049.57,Não
IMV-1832,Apartamento,Belo Horizonte,Centro,79,1,2,3144.31,Não
IMV-1833,Estúdio,Belo Horizonte,Zona Sul,285,4,1,4783.16,Sim
IMV-1834,Apartamento,São Paulo,Zona Norte,124,3,1,678.92,Sim
IMV-1835,Casa,Salvador,Centro,222,2,1,2144.08,Não
IMV-1836,Casa,Porto Alegre,Zona Leste,234,2,1,4717.88,Sim
IMV-1837,Apartamento,Porto Alegre,Zona Leste,45,1,2,4715.23,Sim
IMV-1838,Casa,São Paulo,Zona Leste,260,4,2,1309.81,Sim
IMV-1839,Casa,Porto Alegre,Centro,61,1,1,1709.61,Não
IMV-1840,Estúdio,Salvador,Centro,152,2,1,1632.39,Sim
IMV-1841,Apartamento,Salvador,Zona Oeste,49,1,1,2683.51,Sim
IMV-1842,Estúdio,Porto Alegre,Zona Norte,236,4,2,972.14,Sim
IMV-1843,Estúdio,Porto Alegre,Zona Norte,150,2,1,4421.36,Não
IMV-1844,Casa,Rio de Janeiro,Zona Norte,242,4,2,1360.61,Sim
IMV-1845,Apartamento,Porto Alegre,Centro,91,4,2,4956.89,Sim
IMV-1846,Estúdio,Belo Horizonte,Zona Oeste,133,1,2,675.83,Sim
IMV-1847,Estúdio,São Paulo,Zona Norte,86,4,2,3411.42,Sim
IMV-1848,Apartamento,Porto Alegre,Centro,205,2,2,1457.05,Não
IMV-1849,Apartamento,São Paulo,Zona Leste,277,4,1,3569.94,Sim
IMV-1850,Apartamento,Porto Alegre,Centro,61,4,2,4068.1,Sim
IMV-1851,Apartamento,Salvador,Zona Oeste,275,4,2,2349.73,Sim
IMV-1852,Casa,Porto Alegre,Zona Norte,119,3,2,533.61,Sim
IMV-1853,Apartamento,Porto Alegre,Zona Norte,260,1,2,510.97,Não
IMV-1854,Casa,São Paulo,Zona Leste,285,3,2,4934.58,Não
IMV-1855,Apartamento,Belo Horizonte,Zona Oeste,175,2,1,4323.31,Não
IMV-1856,Apartamento,São Paulo,Zona Norte,211,3,1,4998.06,Não
IMV-1857,Estúdio,Salvador,Zona Norte,286,1,2,655.97,Não
IMV-1858,Casa,Belo Horizonte,Zona Leste,81,1,2,3094.61,Não
IMV-1859,Apartamento,São Paulo,Zona Norte,130,4,2,932.97,Sim
IMV-1860,Estúdio,Belo Horizonte,Zona Leste,156,1,1,2958.58,Não
IMV-1861,Casa,Belo Horizonte,Zona Leste,133,1,1,2468.02,Não
IMV-1862,Apartamento,Belo Horizonte,Zona Leste,127,2,1,2545.98,Sim
IMV-1863,Casa,Belo Horizonte,Zona Norte,201,4,1,3596.77,Sim
IMV-1864,Casa,Rio de Janeiro,Zona Leste,148,1,1,3772.53,Não
IMV-1865,Estúdio,Rio de Janeiro,Zona Sul,54,1,1,3256.56,Não
IMV-1866,Casa,São Paulo,Zona Sul,88,4,1,3975.3,Sim
IMV-1867,Estúdio,Belo Horizonte,Zona Norte,291,3,2,853.44,Sim
IMV-1868,Estúdio,Porto Alegre,Zona Norte,71,4,2,2284.37,Sim
IMV-1869,Apartamento,Salvador,Centro,34,1,2,1187.53,Sim
IMV-1870,Apartamento,Salvador,Zona Norte,259,3,2,3296.35,Não
IMV-1871,Estúdio,Rio de Janeiro,Zona Norte,103,1,1,3755.6,Não
IMV-1872,Casa,São Paulo,Zona Oeste,212,1,2,4215.62,Sim
IMV-1873,Apartamento,Salvador,Zona Leste,176,3,2,4242.79,Sim
IMV-1874,Estúdio,Belo Horizonte,Zona Norte,140,3,1,4409.03,Sim
IMV-1875,Estúdio,São Paulo,Centro,118,3,1,1858.22,Sim
IMV-1876,Estúdio,Salvador,Zona Oeste,247,4,2,1417.16,Sim
IMV-1877,Casa,Rio de Janeiro,Centro,58,3,1,2998.12,Sim
IMV-1878,Apartamento,Rio de Janeiro,Zona Sul,68,2,1,2297.07,Não
IMV-1879,Estúdio,Porto Alegre,Zona Oeste,216,3,1,4771.34,Sim
IMV-1880,Casa,Porto Alegre,Zona Sul,194,1,2,4984.8,Sim
IMV-1881,Estúdio,Rio de Janeiro,Centro,61,2,2,2133.45,Não
IMV-1882,Estúdio,Salvador,Zona Norte,63,3,1,2590.96,Não
IMV-1883,Estúdio,Salvador,Zona Sul,172,4,2,2125.55,Não
IMV-1884,Apartamento,São Paulo,Centro,201,2,2,3037.41,Sim
IMV-1885,Estúdio,Porto Alegre,Zona Oeste,82,2,1,2113.61,Não
IMV-1886,Apartamento,Salvador,Zona Oeste,228,2,1,944.78,Sim
IMV-1887,Casa,Salvador,Zona Leste,187,4,1,3908.04,Não
IMV-1888,Apartamento,Porto Alegre,Zona Leste,248,1,1,4886.71,Não
IMV-1889,Apartamento,Salvador,Zona Oeste,187,4,1,727.29,Sim
IMV-1890,Casa,Salvador,Zona Sul,115,1,2,914.56,Não
IMV-1891,Casa,São Paulo,Zona Oeste,94,2,1,4305.17,Não
IMV-1892,Estúdio,Rio de Janeiro,Zona Leste,100,1,2,851.9,Não
IMV-1893,Casa,São Paulo,Centro,212,2,1,2139.08,Não
IMV-1894,Casa,Porto Alegre,Zona Oeste,185,3,2,2357.95,Sim
IMV-1895,Estúdio,Belo Horizonte,Centro,121,2,2,3912.28,Não
IMV-1896,Apartamento,Rio de Janeiro,Zona Oeste,194,3,2,4884.71,Não
IMV-1897,Estúdio,Porto Alegre,Centro,110,4,2,2223.38,Não
IMV-1898,Estúdio,Rio de Janeiro,Zona Sul,69,3,1,3864.54,Sim
IMV-1899,Casa,São Paulo,Centro,228,4,2,629.54,Sim
IMV-1900,Apartamento,Belo Horizonte,Zona Sul,248,2,2,3598.24,Não
IMV-1901,Apartamento,São Paulo,Centro,234,4,2,1036.1,Não
IMV-1902,Estúdio,Belo Horizonte,Zona Oeste,181,3,2,2846.97,Sim
IMV-1903,Casa,Rio de Janeiro,Zona Norte,192,4,1,2857.84,Sim
IMV-1904,Apartamento,Belo Horizonte,Zona Norte,260,3,1,3312.77,Sim
IMV-1905,Apartamento,Belo Horizonte,Zona Oeste,184,3,1,4626.16,Não
IMV-1906,Casa,Belo Horizonte,Zona Oeste,126,1,2,2431.23,Sim
IMV-1907,Casa,Porto Alegre,Zona Norte,120,3,2,3205.98,Não
IMV-1908,Estúdio,São Paulo,Zona Leste,170,4,2,746.64,Sim
IMV-1909,Estúdio,Porto Alegre,Zona Norte,147,2,1,1237.74,Sim
IMV-1910,Apartamento,Rio de Janeiro,Zona Oeste,245,1,1,4471.0,Não
IMV-1911,Casa,Porto Alegre,Centro,55,4,2,1305.15,Não
IMV-1912,Apartamento,Salvador,Centro,263,1,1,4914.07,Sim
IMV-1913,Estúdio,Belo Horizonte,Centro,265,4,2,4513.92,Sim
IMV-1914,Apartamento,Porto Alegre,Zona Sul,287,1,1,2314.39,Sim
IMV-1915,Estúdio,Rio de Janeiro,Zona Sul,104,1,2,4112.82,Não
IMV-1916,Estúdio,Porto Alegre,Zona Norte,150,3,2,3259.98,Sim
IMV-1917,Casa,Salvador,Zona Leste,34,4,2,3399.91,Sim
IMV-1918,Estúdio,Porto Alegre,Zona Norte,44,3,1,3977.24,Não
IMV-1919,Estúdio,Belo Horizonte,Zona Leste,254,2,1,761.37,Sim
IMV-1920,Apartamento,Belo Horizonte,Zona Leste,57,4,2,4437.2,Sim
IMV-1921,Apartamento,São Paulo,Centro,287,1,2,2568.23,Não
IMV-1922,Apartamento,São Paulo,Zona Sul,217,3,1,2588.64,Sim
IMV-1923,Estúdio,Rio de Janeiro,Zona Leste,63,3,2,1417.69,Não
IMV-1924,Casa,Salvador,Zona Sul,289,2,2,1229.44,Não
IMV-1925,Casa,São Paulo,Centro,229,3,1,4190.54,Não
IMV-1926,Apartamento,Rio de Janeiro,Zona Norte,274,3,1,2161.56,Não
IMV-1927,Estúdio,São Paulo,Zona Leste,246,4,2,4751.47,Sim
IMV-1928,Casa,Belo Horizonte,Centro,101,1,1,3635.37,Sim
IMV-1929,Casa,Rio de Janeiro,Zona Norte,74,2,1,2961.94,Sim
IMV-1930,Casa,Salvador,Zona Oeste,99,1,1,4926.56,Sim
IMV-1931,Apartamento,Belo Horizonte,Zona Sul,267,4,1,4742.88,Não
IMV-1932,Estúdio,São Paulo,Zona Oeste,241,2,2,2902.68,Sim
IMV-1933,Estúdio,São Paulo,Zona Sul,258,4,2,2335.75,Sim
IMV-1934,Estúdio,Porto Alegre,Zona Leste,295,3,1,4424.92,Não
IMV-1935,Casa,Rio de Janeiro,Zona Norte,235,2,1,3359.25,Não
IMV-1936,Estúdio,São Paulo,Zona Oeste,42,4,2,3444.47,Sim
IMV-1937,Estúdio,São Paulo,Zona Oeste,286,1,2,4159.45,Sim
IMV-1938,Casa,Rio de Janeiro,Zona Leste,151,2,2,4966.24,Sim
IMV-1939,Estúdio,Rio de Janeiro,Zona Sul,151,3,1,1588.89,Sim
IMV-1940,Apartamento,Salvador,Zona Leste,160,2,2,1891.04,Sim
IMV-1941,Estúdio,Rio de Janeiro,Centro,72,3,1,1492.11,Sim
IMV-1942,Apartamento,Rio de Janeiro,Zona Leste,151,1,1,3970.41,Sim
IMV-1943,Casa,Salvador,Centro,262,1,2,2840.99,Sim
IMV-1944,Casa,Salvador,Zona Leste,150,2,2,667.81,Sim
IMV-1945,Apartamento,Rio de Janeiro,Centro,282,2,1,3397.89,Sim
IMV-1946,Apartamento,Rio de Janeiro,Centro,82,4,1,4901.24,Não
IMV-1947,Apartamento,Porto Alegre,Zona Norte,72,1,2,1716.45,Sim
IMV-1948,Apartamento,Salvador,Zona Oeste,283,1,2,3466.52,Não
IMV-1949,Casa,Belo Horizonte,Zona Oeste,216,4,2,608.82,Não
IMV-1950,Casa,São Paulo,Zona Norte,106,2,1,1209.46,Sim
IMV-1951,Estúdio,Rio de Janeiro,Zona Leste,57,4,2,3281.04,Sim
IMV-1952,Apartamento,Porto Alegre,Zona Norte,114,3,2,2178.86,Sim
IMV-1953,Estúdio,São Paulo,Zona Norte,242,2,1,4529.09,Não
IMV-1954,Apartamento,São Paulo,Zona Oeste,157,4,1,4393.85,Sim
IMV-1955,Apartamento,Salvador,Zona Leste,109,1,2,870.84,Não
IMV-1956,Estúdio,São Paulo,Centro,230,2,1,1076.42,Não
IMV-1957,Estúdio,Belo Horizonte,Zona Norte,269,1,1,4232.53,Não
IMV-1958,Apartamento,Salvador,Zona Norte,113,1,1,4759.95,Não
IMV-1959,Casa,São Paulo,Zona Leste,119,3,1,954.12,Sim
IMV-1960,Estúdio,Salvador,Zona Leste,108,3,2,2675.48,Sim
IMV-1961,Estúdio,São Paulo,Zona Norte,146,3,2,4831.72,Não
IMV-1962,Casa,Salvador,Zona Oeste,256,3,1,4177.05,Não
IMV-1963,Apartamento,Rio de Janeiro,Zona Norte,113,4,1,4205.45,Não
IMV-1964,Estúdio,Rio de Janeiro,Zona Oeste,210,4,1,797.52,Sim
IMV-1965,Casa,São Paulo,Centro,168,3,2,2029.79,Não
IMV-1966,Estúdio,Porto Alegre,Zona Leste,132,4,2,3043.02,Não
IMV-1967,Casa,Belo Horizonte,Centro,78,1,2,3306.9,Não
IMV-1968,Casa,São Paulo,Zona Norte,92,3,2,610.48,Não
IMV-1969,Casa,Belo Horizonte,Zona Leste,269,4,1,3786.31,Não
IMV-1970,Estúdio,Salvador,Zona Sul,247,1,1,4516.0,Não
IMV-1971,Casa,Rio de Janeiro,Zona Leste,266,3,2,2616.62,Sim
IMV-1972,Apartamento,São Paulo,Zona Oeste,86,2,1,2008.96,Sim
IMV-1973,Casa,Porto Alegre,Zona Norte,209,2,1,1904.32,Sim
IMV-1974,Estúdio,Rio de Janeiro,Zona Norte,82,1,2,1197.57,Sim
IMV-1975,Casa,Rio de Janeiro,Zona Norte,64,4,1,2597.72,Não
IMV-1976,Apartamento,Porto Alegre,Zona Oeste,143,1,2,3552.24,Não
IMV-1977,Estúdio,Rio de Janeiro,Centro,193,2,2,2052.21,Sim
IMV-1978,Casa,Porto Alegre,Zona Sul,111,3,1,2580.7,Não
IMV-1979,Casa,São Paulo,Zona Oeste,41,2,2,1362.81,Não
IMV-1980,Estúdio,Belo Horizonte,Zona Norte,152,3,1,3710.58,Não
IMV-1981,Apartamento,Porto Alegre,Zona Leste,51,2,2,3093.84,Sim
IMV-1982,Estúdio,Rio de Janeiro,Zona Norte,152,2,1,2850.94,Sim
IMV-1983,Estúdio,Belo Horizonte,Centro,289,3,1,4927.76,Não
IMV-1984,Estúdio,Porto Alegre,Zona Norte,44,4,1,4829.73,Sim
IMV-1985,Casa,Rio de Janeiro,Centro,113,3,1,4385.7,Sim
IMV-1986,Apartamento,Rio de Janeiro,Zona Leste,143,2,2,2998.96,Não
IMV-1987,Apartamento,Porto Alegre,Centro,230,1,1,3574.47,Sim
IMV-1988,Casa,Porto Alegre,Zona Leste,107,4,2,1507.18,Não
IMV-1989,Apartamento,Rio de Janeiro,Zona Sul,279,3,1,3624.63,Sim
IMV-1990,Estúdio,Rio de Janeiro,Centro,187,4,1,2387.49,Sim
IMV-1991,Casa,Belo Horizonte,Zona Leste,89,2,1,3764.23,Não
IMV-1992,Casa,Rio de Janeiro,Centro,38,3,2,3206.32,Não
IMV-1993,Apartamento,Rio de Janeiro,Centro,252,3,1,4579.5,Não
IMV-1994,Casa,Porto Alegre,Zona Sul,37,1,1,4081.19,Sim
IMV-1995,Casa,Belo Horizonte,Zona Leste,244,4,2,2722.59,Não
IMV-1996,Casa,Rio de Janeiro,Centro,185,1,2,1144.55,Não
IMV-1997,Estúdio,Porto Alegre,Zona Sul,265,2,2,1726.99,Sim
IMV-1998,Apartamento,Salvador,Zona Oeste,265,2,2,4124.04,Sim
IMV-1999,Estúdio,Rio de Janeiro,Zona Sul,228,3,2,2430.01,Não
IMV-2000,Casa,São Paulo,Zona Leste,203,2,1,573.31,Sim
IMV-2001,Apartamento,Porto Alegre,Zona Norte,91,4,1,1706.24,Sim
IMV-2002,Estúdio,São Paulo,Centro,171,4,2,3783.35,Não
IMV-2003,Apartamento,Salvador,Zona Oeste,140,4,1,1424.49,Sim
IMV-2004,Estúdio,Porto Alegre,Zona Leste,119,3,2,3044.91,Sim
IMV-2005,Casa,Porto Alegre,Zona Oeste,115,4,2,1988.3,Não
IMV-2006,Apartamento,Belo Horizonte,Zona Leste,209,1,2,512.68,Sim
IMV-2007,Casa,Porto Alegre,Centro,266,3,1,2585.69,Não
IMV-2008,Estúdio,Salvador,Zona Leste,108,2,2,1885.28,Sim
IMV-2009,Casa,Rio de Janeiro,Zona Norte,132,3,2,1783.87,Não
IMV-2010,Casa,Belo Horizonte,Zona Oeste,275,2,2,4003.49,Sim
IMV-2011,Casa,Belo Horizonte,Zona Sul,35,2,1,2910.56,Sim
IMV-2012,Casa,Belo Horizonte,Centro,129,4,1,1118.24,Não
IMV-2013,Estúdio,Salvador,Zona Norte,81,3,1,4502.2,Não
IMV-2014,Estúdio,Rio de Janeiro,Zona Norte,160,4,2,4076.48,Não
IMV-2015,Estúdio,Salvador,Zona Oeste,115,1,2,4348.7,Sim
IMV-2016,Casa,Rio de Janeiro,Zona Oeste,158,4,1,3893.66,Não
IMV-2017,Casa,Belo Horizonte,Zona Leste,224,4,2,1513.73,Sim
IMV-2018,Casa,Belo Horizonte,Zona Sul,277,1,1,3843.57,Sim
IMV-2019,Apartamento,Salvador,Zona Sul,138,1,2,3325.48,Não
IMV-2020,Apartamento,São Paulo,Zona Oeste,266,4,2,3859.73,Não
IMV-2021,Casa,Porto Alegre,Zona Leste,168,3,1,4508.04,Não
IMV-2022,Casa,Porto Alegre,Zona Norte,240,1,2,757.68,Sim
IMV-2023,Casa,São Paulo,Zona Oeste,175,1,2,2022.16,Sim
IMV-2024,Casa,Belo Horizonte,Zona Oeste,126,1,2,3269.03,Sim
IMV-2025,Casa,São Paulo,Centro,197,4,2,1726.43,Não
IMV-2026,Apartamento,Porto Alegre,Zona Norte,80,3,1,3008.83,Não
IMV-2027,Casa,Rio de Janeiro,Zona Oeste,276,2,2,2601.08,Não
IMV-2028,Casa,Belo Horizonte,Zona Sul,122,2,1,717.59,Não
IMV-2029,Casa,Porto Alegre,Zona Leste,289,2,1,534.15,Sim
IMV-2030,Estúdio,Porto Alegre,Zona Norte,165,3,1,4230.3,Não
IMV-2031,Estúdio,Rio de Janeiro,Zona Norte,74,1,1,724.04,Sim
IMV-2032,Casa,Porto Alegre,Zona Oeste,261,3,1,4645.17,Sim
IMV-2033,Estúdio,São Paulo,Zona Leste,121,3,1,4195.71,Sim
IMV-2034,Apartamento,Porto Alegre,Centro,117,2,2,1454.95,Não
IMV-2035,Apartamento,Rio de Janeiro,Zona Norte,162,1,1,1033.56,Sim
IMV-2036,Estúdio,Rio de Janeiro,Zona Leste,53,4,2,4011.33,Não
IMV-2037,Apartamento,São Paulo,Zona Sul,249,4,2,2304.43,Sim
IMV-2038,Estúdio,São Paulo,Zona Sul,293,4,1,2469.2,Não
